"","Gender_D","Age_D","Race_or_Ethnicity_D","Education_D","SBP_R","BMI_R","Smoker_R","TC_L","FPG_L","user_n"
"266","Female","45-64","NH Black","<HSG","SBP>=140","Normal weight","No smoke","Normal TC","Glucose>=126",1
"267","Female","45-64","NH Black","<HSG","SBP>=140","Normal weight","Smoke","High TC","Glucose>=126",1
"268","Female","45-64","NH Black","<HSG","SBP>=140","Overweight","No smoke","High TC","Glucose 100-125",2
"269","Female","45-64","NH Black","<HSG","SBP>=140","Overweight","No smoke","High TC","Glucose>=126",6
"270","Female","45-64","NH Black","<HSG","SBP>=140","Overweight","No smoke","Normal TC","Glucose<100",1
"271","Female","45-64","NH Black","<HSG","SBP>=140","Overweight","No smoke","Normal TC","Glucose>=126",5
"272","Female","45-64","NH Black","<HSG","SBP>=140","Overweight","No smoke",NA,NA,1
"273","Female","45-64","NH Black","<HSG","SBP>=140","Overweight","Smoke","High TC","Glucose<100",1
"274","Female","45-64","NH Black","<HSG","SBP>=140","Overweight","Smoke","High TC","Glucose>=126",1
"275","Female","45-64","NH Black","<HSG","SBP>=140","Overweight","Smoke","Normal TC","Glucose>=126",2
"276","Female","45-64","NH Black","<HSG","SBP>=140","Obese","No smoke","High TC","Glucose<100",3
"277","Female","45-64","NH Black","<HSG","SBP>=140","Obese","No smoke","High TC","Glucose 100-125",3
"278","Female","45-64","NH Black","<HSG","SBP>=140","Obese","No smoke","High TC","Glucose>=126",11
"279","Female","45-64","NH Black","<HSG","SBP>=140","Obese","No smoke","Normal TC","Glucose<100",2
"280","Female","45-64","NH Black","<HSG","SBP>=140","Obese","No smoke","Normal TC","Glucose 100-125",7
"281","Female","45-64","NH Black","<HSG","SBP>=140","Obese","No smoke","Normal TC","Glucose>=126",14
"282","Female","45-64","NH Black","<HSG","SBP>=140","Obese","No smoke",NA,NA,1
"283","Female","45-64","NH Black","<HSG","SBP>=140","Obese","Smoke","High TC","Glucose>=126",2
"284","Female","45-64","NH Black","<HSG","SBP>=140","Obese","Smoke","Normal TC","Glucose 100-125",1
"285","Female","45-64","NH Black","<HSG","SBP>=140","Obese","Smoke","Normal TC","Glucose>=126",5
"286","Female","45-64","NH Black","HSG/GED","SBP<120","Normal weight","No smoke","Normal TC","Glucose>=126",1
"287","Female","45-64","NH Black","HSG/GED","SBP<120","Overweight","No smoke","High TC","Glucose>=126",2
"288","Female","45-64","NH Black","HSG/GED","SBP<120","Overweight","No smoke","Normal TC","Glucose 100-125",1
"289","Female","45-64","NH Black","HSG/GED","SBP<120","Overweight","No smoke","Normal TC","Glucose>=126",2
"290","Female","45-64","NH Black","HSG/GED","SBP<120","Overweight","Smoke","Normal TC","Glucose>=126",1
"291","Female","45-64","NH Black","HSG/GED","SBP<120","Obese","No smoke","High TC","Glucose 100-125",1
"292","Female","45-64","NH Black","HSG/GED","SBP<120","Obese","No smoke","High TC","Glucose>=126",5
"293","Female","45-64","NH Black","HSG/GED","SBP<120","Obese","No smoke","Normal TC","Glucose 100-125",1
"294","Female","45-64","NH Black","HSG/GED","SBP<120","Obese","No smoke","Normal TC","Glucose>=126",3
"295","Female","45-64","NH Black","HSG/GED","SBP<120","Obese","Smoke","High TC","Glucose>=126",1
"296","Female","45-64","NH Black","HSG/GED","SBP<120","Obese","Smoke","Normal TC","Glucose>=126",1
"297","Female","45-64","NH Black","HSG/GED","SBP 120-129","Normal weight","No smoke","Normal TC","Glucose 100-125",1
"298","Female","45-64","NH Black","HSG/GED","SBP 120-129","Normal weight","No smoke","Normal TC","Glucose>=126",1
"299","Female","45-64","NH Black","HSG/GED","SBP 120-129","Overweight","No smoke","High TC","Glucose>=126",2
"300","Female","45-64","NH Black","HSG/GED","SBP 120-129","Overweight","No smoke","Normal TC","Glucose 100-125",1
"301","Female","45-64","NH Black","HSG/GED","SBP 120-129","Overweight","No smoke","Normal TC","Glucose>=126",6
"302","Female","45-64","NH Black","HSG/GED","SBP 120-129","Overweight","Smoke","High TC","Glucose>=126",1
"303","Female","45-64","NH Black","HSG/GED","SBP 120-129","Obese","No smoke","High TC","Glucose>=126",7
"304","Female","45-64","NH Black","HSG/GED","SBP 120-129","Obese","No smoke","Normal TC","Glucose 100-125",4
"305","Female","45-64","NH Black","HSG/GED","SBP 120-129","Obese","No smoke","Normal TC","Glucose>=126",7
"306","Female","45-64","NH Black","HSG/GED","SBP 120-129","Obese","Smoke","High TC","Glucose>=126",1
"307","Female","45-64","NH Black","HSG/GED","SBP 120-129","Obese","Smoke","Normal TC","Glucose<100",1
"308","Female","45-64","NH Black","HSG/GED","SBP 120-129","Obese","Smoke","Normal TC","Glucose 100-125",1
"309","Female","45-64","NH Black","HSG/GED","SBP 130-139","Normal weight","No smoke","Normal TC","Glucose 100-125",1
"310","Female","45-64","NH Black","HSG/GED","SBP 130-139","Normal weight","No smoke","Normal TC","Glucose>=126",1
"311","Female","45-64","NH Black","HSG/GED","SBP 130-139","Normal weight","Smoke","High TC","Glucose>=126",1
"312","Female","45-64","NH Black","HSG/GED","SBP 130-139","Overweight","No smoke","High TC","Glucose<100",1
"313","Female","45-64","NH Black","HSG/GED","SBP 130-139","Overweight","No smoke","High TC","Glucose>=126",5
"314","Female","45-64","NH Black","HSG/GED","SBP 130-139","Overweight","No smoke","Normal TC","Glucose 100-125",2
"315","Female","45-64","NH Black","HSG/GED","SBP 130-139","Overweight","No smoke","Normal TC","Glucose>=126",4
"316","Female","45-64","NH Black","HSG/GED","SBP 130-139","Overweight","Smoke","High TC","Glucose<100",1
"317","Female","45-64","NH Black","HSG/GED","SBP 130-139","Overweight","Smoke","High TC","Glucose>=126",1
"318","Female","45-64","NH Black","HSG/GED","SBP 130-139","Overweight","Smoke","Normal TC","Glucose<100",1
"319","Female","45-64","NH Black","HSG/GED","SBP 130-139","Obese","No smoke","High TC","Glucose<100",1
"320","Female","45-64","NH Black","HSG/GED","SBP 130-139","Obese","No smoke","High TC","Glucose 100-125",5
"321","Female","45-64","NH Black","HSG/GED","SBP 130-139","Obese","No smoke","High TC","Glucose>=126",11
"322","Female","45-64","NH Black","HSG/GED","SBP 130-139","Obese","No smoke","Normal TC","Glucose<100",2
"323","Female","45-64","NH Black","HSG/GED","SBP 130-139","Obese","No smoke","Normal TC","Glucose 100-125",2
"324","Female","45-64","NH Black","HSG/GED","SBP 130-139","Obese","No smoke","Normal TC","Glucose>=126",11
"325","Female","45-64","NH Black","HSG/GED","SBP 130-139","Obese","Smoke","Normal TC","Glucose<100",2
"326","Female","45-64","NH Black","HSG/GED","SBP 130-139","Obese","Smoke","Normal TC","Glucose 100-125",1
"327","Female","45-64","NH Black","HSG/GED","SBP 130-139","Obese","Smoke","Normal TC","Glucose>=126",1
"328","Female","45-64","NH Black","HSG/GED","SBP>=140","Normal weight","No smoke","High TC","Glucose>=126",1
"329","Female","45-64","NH Black","HSG/GED","SBP>=140","Normal weight","No smoke","Normal TC","Glucose<100",1
"330","Female","45-64","NH Black","HSG/GED","SBP>=140","Normal weight","Smoke","High TC","Glucose<100",1
"331","Female","45-64","NH Black","HSG/GED","SBP>=140","Normal weight","Smoke","High TC","Glucose>=126",1
"332","Female","45-64","NH Black","HSG/GED","SBP>=140","Overweight","No smoke","High TC","Glucose 100-125",1
"333","Female","45-64","NH Black","HSG/GED","SBP>=140","Overweight","No smoke","High TC","Glucose>=126",6
"334","Female","45-64","NH Black","HSG/GED","SBP>=140","Overweight","No smoke","Normal TC","Glucose<100",2
"335","Female","45-64","NH Black","HSG/GED","SBP>=140","Overweight","No smoke","Normal TC","Glucose 100-125",2
"336","Female","45-64","NH Black","HSG/GED","SBP>=140","Overweight","No smoke","Normal TC","Glucose>=126",6
"337","Female","45-64","NH Black","HSG/GED","SBP>=140","Overweight","Smoke","High TC","Glucose>=126",1
"338","Female","45-64","NH Black","HSG/GED","SBP>=140","Overweight","Smoke","Normal TC","Glucose<100",1
"339","Female","45-64","NH Black","HSG/GED","SBP>=140","Overweight","Smoke","Normal TC","Glucose>=126",2
"340","Female","45-64","NH Black","HSG/GED","SBP>=140","Obese","No smoke","High TC","Glucose<100",2
"341","Female","45-64","NH Black","HSG/GED","SBP>=140","Obese","No smoke","High TC","Glucose 100-125",3
"342","Female","45-64","NH Black","HSG/GED","SBP>=140","Obese","No smoke","High TC","Glucose>=126",15
"343","Female","45-64","NH Black","HSG/GED","SBP>=140","Obese","No smoke","Normal TC","Glucose<100",6
"344","Female","45-64","NH Black","HSG/GED","SBP>=140","Obese","No smoke","Normal TC","Glucose 100-125",10
"345","Female","45-64","NH Black","HSG/GED","SBP>=140","Obese","No smoke","Normal TC","Glucose>=126",20
"346","Female","45-64","NH Black","HSG/GED","SBP>=140","Obese","Smoke","High TC","Glucose>=126",5
"347","Female","45-64","NH Black","HSG/GED","SBP>=140","Obese","Smoke","Normal TC","Glucose<100",1
"348","Female","45-64","NH Black","HSG/GED","SBP>=140","Obese","Smoke","Normal TC","Glucose 100-125",2
"349","Female","45-64","NH Black","HSG/GED","SBP>=140","Obese","Smoke","Normal TC","Glucose>=126",1
"350","Female","45-64","NH Black","HSG/GED",NA,"Obese","No smoke","Normal TC","Glucose<100",1
"351","Female","45-64","NH Black","HSG/GED",NA,"Obese","No smoke","Normal TC","Glucose>=126",5
"352","Female","45-64","NH Black","Some college/TS","SBP<120","Normal weight","No smoke","High TC","Glucose>=126",1
"353","Female","45-64","NH Black","Some college/TS","SBP<120","Overweight","No smoke","High TC","Glucose>=126",2
"354","Female","45-64","NH Black","Some college/TS","SBP<120","Overweight","No smoke","Normal TC","Glucose>=126",4
"355","Female","45-64","NH Black","Some college/TS","SBP<120","Overweight","Smoke","High TC","Glucose>=126",1
"356","Female","45-64","NH Black","Some college/TS","SBP<120","Overweight","Smoke","Normal TC","Glucose>=126",3
"357","Female","45-64","NH Black","Some college/TS","SBP<120","Obese","No smoke","High TC","Glucose>=126",6
"358","Female","45-64","NH Black","Some college/TS","SBP<120","Obese","No smoke","Normal TC","Glucose<100",2
"359","Female","45-64","NH Black","Some college/TS","SBP<120","Obese","No smoke","Normal TC","Glucose 100-125",2
"360","Female","45-64","NH Black","Some college/TS","SBP<120","Obese","No smoke","Normal TC","Glucose>=126",11
"361","Female","45-64","NH Black","Some college/TS","SBP<120","Obese","Smoke","High TC","Glucose 100-125",1
"362","Female","45-64","NH Black","Some college/TS","SBP<120","Obese","Smoke","Normal TC","Glucose>=126",2
"363","Female","45-64","NH Black","Some college/TS","SBP 120-129","Normal weight","Smoke","Normal TC","Glucose>=126",1
"364","Female","45-64","NH Black","Some college/TS","SBP 120-129","Overweight","No smoke","High TC","Glucose>=126",2
"365","Female","45-64","NH Black","Some college/TS","SBP 120-129","Overweight","No smoke","Normal TC","Glucose<100",1
"366","Female","45-64","NH Black","Some college/TS","SBP 120-129","Overweight","No smoke","Normal TC","Glucose 100-125",2
"367","Female","45-64","NH Black","Some college/TS","SBP 120-129","Overweight","No smoke","Normal TC","Glucose>=126",3
"368","Female","45-64","NH Black","Some college/TS","SBP 120-129","Overweight","Smoke","High TC","Glucose 100-125",1
"369","Female","45-64","NH Black","Some college/TS","SBP 120-129","Overweight","Smoke","Normal TC","Glucose 100-125",1
"370","Female","45-64","NH Black","Some college/TS","SBP 120-129","Obese","No smoke","High TC","Glucose>=126",11
"371","Female","45-64","NH Black","Some college/TS","SBP 120-129","Obese","No smoke","Normal TC","Glucose<100",1
"372","Female","45-64","NH Black","Some college/TS","SBP 120-129","Obese","No smoke","Normal TC","Glucose 100-125",6
"373","Female","45-64","NH Black","Some college/TS","SBP 120-129","Obese","No smoke","Normal TC","Glucose>=126",18
"374","Female","45-64","NH Black","Some college/TS","SBP 120-129","Obese","Smoke","High TC","Glucose>=126",3
"375","Female","45-64","NH Black","Some college/TS","SBP 120-129","Obese","Smoke","Normal TC","Glucose 100-125",1
"376","Female","45-64","NH Black","Some college/TS","SBP 120-129","Obese","Smoke","Normal TC","Glucose>=126",3
"377","Female","45-64","NH Black","Some college/TS","SBP 130-139","Normal weight","No smoke","High TC","Glucose>=126",1
"378","Female","45-64","NH Black","Some college/TS","SBP 130-139","Overweight","No smoke","High TC","Glucose>=126",2
"379","Female","45-64","NH Black","Some college/TS","SBP 130-139","Overweight","Smoke","High TC","Glucose<100",1
"380","Female","45-64","NH Black","Some college/TS","SBP 130-139","Overweight","Smoke","Normal TC","Glucose>=126",2
"381","Female","45-64","NH Black","Some college/TS","SBP 130-139","Obese","No smoke","High TC","Glucose<100",1
"382","Female","45-64","NH Black","Some college/TS","SBP 130-139","Obese","No smoke","High TC","Glucose 100-125",3
"383","Female","45-64","NH Black","Some college/TS","SBP 130-139","Obese","No smoke","High TC","Glucose>=126",20
"384","Female","45-64","NH Black","Some college/TS","SBP 130-139","Obese","No smoke","Normal TC","Glucose<100",2
"385","Female","45-64","NH Black","Some college/TS","SBP 130-139","Obese","No smoke","Normal TC","Glucose 100-125",2
"386","Female","45-64","NH Black","Some college/TS","SBP 130-139","Obese","No smoke","Normal TC","Glucose>=126",14
"387","Female","45-64","NH Black","Some college/TS","SBP 130-139","Obese","Smoke","High TC","Glucose>=126",1
"388","Female","45-64","NH Black","Some college/TS","SBP 130-139","Obese","Smoke","Normal TC","Glucose>=126",2
"389","Female","45-64","NH Black","Some college/TS","SBP>=140","Normal weight","No smoke","High TC","Glucose>=126",2
"390","Female","45-64","NH Black","Some college/TS","SBP>=140","Normal weight","No smoke","Normal TC","Glucose<100",1
"391","Female","45-64","NH Black","Some college/TS","SBP>=140","Normal weight","No smoke","Normal TC","Glucose 100-125",2
"392","Female","45-64","NH Black","Some college/TS","SBP>=140","Overweight","No smoke","High TC","Glucose>=126",4
"393","Female","45-64","NH Black","Some college/TS","SBP>=140","Overweight","No smoke","Normal TC","Glucose<100",1
"394","Female","45-64","NH Black","Some college/TS","SBP>=140","Overweight","No smoke","Normal TC","Glucose 100-125",3
"395","Female","45-64","NH Black","Some college/TS","SBP>=140","Overweight","No smoke","Normal TC","Glucose>=126",7
"396","Female","45-64","NH Black","Some college/TS","SBP>=140","Overweight","Smoke","High TC","Glucose>=126",1
"397","Female","45-64","NH Black","Some college/TS","SBP>=140","Overweight","Smoke","Normal TC","Glucose 100-125",1
"398","Female","45-64","NH Black","Some college/TS","SBP>=140","Overweight","Smoke","Normal TC","Glucose>=126",4
"399","Female","45-64","NH Black","Some college/TS","SBP>=140","Obese","No smoke","High TC","Glucose<100",1
"400","Female","45-64","NH Black","Some college/TS","SBP>=140","Obese","No smoke","High TC","Glucose 100-125",2
"401","Female","45-64","NH Black","Some college/TS","SBP>=140","Obese","No smoke","High TC","Glucose>=126",11
"402","Female","45-64","NH Black","Some college/TS","SBP>=140","Obese","No smoke","Normal TC","Glucose<100",1
"403","Female","45-64","NH Black","Some college/TS","SBP>=140","Obese","No smoke","Normal TC","Glucose 100-125",9
"404","Female","45-64","NH Black","Some college/TS","SBP>=140","Obese","No smoke","Normal TC","Glucose>=126",26
"405","Female","45-64","NH Black","Some college/TS","SBP>=140","Obese","Smoke","High TC","Glucose>=126",5
"406","Female","45-64","NH Black","Some college/TS","SBP>=140","Obese","Smoke","Normal TC","Glucose>=126",8
"407","Female","45-64","NH Black","Some college/TS",NA,"Obese","No smoke","High TC","Glucose>=126",1
"408","Female","45-64","NH Black",">=College grad","SBP<120","Overweight","No smoke","High TC","Glucose>=126",1
"409","Female","45-64","NH Black",">=College grad","SBP<120","Overweight","No smoke","Normal TC","Glucose 100-125",1
"410","Female","45-64","NH Black",">=College grad","SBP<120","Obese","No smoke","High TC","Glucose 100-125",2
"411","Female","45-64","NH Black",">=College grad","SBP<120","Obese","No smoke","High TC","Glucose>=126",3
"412","Female","45-64","NH Black",">=College grad","SBP<120","Obese","No smoke","Normal TC","Glucose 100-125",3
"413","Female","45-64","NH Black",">=College grad","SBP<120","Obese","No smoke","Normal TC","Glucose>=126",7
"414","Female","45-64","NH Black",">=College grad","SBP<120","Obese","Smoke","High TC","Glucose>=126",2
"415","Female","45-64","NH Black",">=College grad","SBP 120-129","Normal weight","No smoke","Normal TC","Glucose>=126",1
"416","Female","45-64","NH Black",">=College grad","SBP 120-129","Overweight","No smoke","Normal TC","Glucose 100-125",2
"417","Female","45-64","NH Black",">=College grad","SBP 120-129","Overweight","No smoke","Normal TC","Glucose>=126",1
