"","Gender_D","Age_D","Race_or_Ethnicity_D","Education_D","SBP_R","BMI_R","Smoker_R","TC_L","FPG_L","user_n"
"264","Female","40-59","Hispanic",">=College grad","SBP>=140","Obese","Smoke","Normal TC","Glucose 100-125",1
"265","Female","40-59","Other","HSG/GED","SBP>=140","Obese","Smoke","High TC","Glucose<100",1
"266","Female","40-59","Other","HSG/GED","SBP>=140","Obese","Smoke","High TC","Glucose 100-125",1
"267","Female","40-59","Other","Some college/TS","SBP 130-139","Obese","Smoke","High TC","Glucose 100-125",1
"268","Female","40-59","Other","Some college/TS","SBP>=140","Overweight","No smoke","High TC",NA,1
"269","Female","40-59","Other",">=College grad","SBP>=140","Normal weight","No smoke","High TC","Glucose<100",1
"270","Female","40-59","Other",">=College grad","SBP>=140","Overweight","No smoke","High TC","Glucose 100-125",1
"271","Female","40-59","Other",">=College grad","SBP>=140","Obese","No smoke","High TC","Glucose<100",1
"272","Female","40-59",NA,">=College grad","SBP>=140","Normal weight","No smoke","High TC","Glucose<100",1
"273","Female","59+","NH White","<HSG","SBP 130-139",NA,"Smoke","Normal TC","Glucose 100-125",1
"274","Female","59+","NH White","<HSG","SBP>=140","Obese","No smoke","High TC","Glucose<100",1
"275","Female","59+","NH White","<HSG","SBP>=140","Obese","No smoke","Normal TC","Glucose 100-125",1
"276","Female","59+","NH White","<HSG","SBP>=140",NA,"No smoke","High TC","Glucose<100",1
"277","Female","59+","NH White","<HSG","SBP>=140",NA,"No smoke","Normal TC","Glucose<100",2
"278","Female","59+","NH White","<HSG","SBP>=140",NA,"No smoke","Normal TC","Glucose 100-125",1
"279","Female","59+","NH White","<HSG","SBP>=140",NA,"No smoke",NA,"Glucose 100-125",1
"280","Female","59+","NH White","HSG/GED","SBP 130-139","Normal weight","No smoke","High TC","Glucose<100",3
"281","Female","59+","NH White","HSG/GED","SBP 130-139","Normal weight","No smoke","Normal TC","Glucose<100",1
"282","Female","59+","NH White","HSG/GED","SBP 130-139","Normal weight","Smoke","High TC","Glucose<100",3
"283","Female","59+","NH White","HSG/GED","SBP 130-139","Normal weight","Smoke","High TC","Glucose 100-125",1
"284","Female","59+","NH White","HSG/GED","SBP 130-139","Overweight","No smoke","High TC","Glucose<100",3
"285","Female","59+","NH White","HSG/GED","SBP 130-139","Overweight","No smoke","High TC","Glucose 100-125",1
"286","Female","59+","NH White","HSG/GED","SBP 130-139","Overweight","No smoke","Normal TC","Glucose<100",2
"287","Female","59+","NH White","HSG/GED","SBP 130-139","Overweight","No smoke","Normal TC","Glucose 100-125",2
"288","Female","59+","NH White","HSG/GED","SBP 130-139","Overweight","Smoke","High TC","Glucose 100-125",1
"289","Female","59+","NH White","HSG/GED","SBP 130-139","Overweight","Smoke","Normal TC",NA,1
"290","Female","59+","NH White","HSG/GED","SBP 130-139","Obese","No smoke","High TC","Glucose<100",6
"291","Female","59+","NH White","HSG/GED","SBP 130-139","Obese","No smoke","High TC","Glucose 100-125",2
"292","Female","59+","NH White","HSG/GED","SBP 130-139","Obese","No smoke","Normal TC","Glucose<100",5
"293","Female","59+","NH White","HSG/GED","SBP 130-139","Obese","No smoke","Normal TC","Glucose 100-125",3
"294","Female","59+","NH White","HSG/GED","SBP 130-139","Obese","No smoke",NA,"Glucose<100",3
"295","Female","59+","NH White","HSG/GED","SBP 130-139","Obese","No smoke",NA,"Glucose 100-125",1
"296","Female","59+","NH White","HSG/GED","SBP 130-139","Obese","Smoke","Normal TC","Glucose<100",1
"297","Female","59+","NH White","HSG/GED","SBP 130-139","Obese","Smoke","Normal TC","Glucose 100-125",2
"298","Female","59+","NH White","HSG/GED","SBP 130-139",NA,"No smoke","High TC","Glucose<100",11
"299","Female","59+","NH White","HSG/GED","SBP 130-139",NA,"No smoke","High TC","Glucose 100-125",5
"300","Female","59+","NH White","HSG/GED","SBP 130-139",NA,"No smoke","High TC",NA,2
"301","Female","59+","NH White","HSG/GED","SBP 130-139",NA,"No smoke","Normal TC","Glucose<100",8
"302","Female","59+","NH White","HSG/GED","SBP 130-139",NA,"No smoke","Normal TC","Glucose 100-125",7
"303","Female","59+","NH White","HSG/GED","SBP 130-139",NA,"No smoke",NA,"Glucose<100",2
"304","Female","59+","NH White","HSG/GED","SBP 130-139",NA,"No smoke",NA,"Glucose 100-125",2
"305","Female","59+","NH White","HSG/GED","SBP>=140","Normal weight","No smoke","High TC","Glucose<100",6
"306","Female","59+","NH White","HSG/GED","SBP>=140","Normal weight","No smoke","High TC","Glucose 100-125",1
"307","Female","59+","NH White","HSG/GED","SBP>=140","Normal weight","No smoke","High TC",NA,3
"308","Female","59+","NH White","HSG/GED","SBP>=140","Normal weight","No smoke","Normal TC","Glucose<100",4
"309","Female","59+","NH White","HSG/GED","SBP>=140","Normal weight","No smoke",NA,"Glucose 100-125",1
"310","Female","59+","NH White","HSG/GED","SBP>=140","Normal weight","Smoke","High TC","Glucose<100",2
"311","Female","59+","NH White","HSG/GED","SBP>=140","Normal weight","Smoke","Normal TC","Glucose<100",1
"312","Female","59+","NH White","HSG/GED","SBP>=140","Overweight","No smoke","High TC","Glucose<100",6
"313","Female","59+","NH White","HSG/GED","SBP>=140","Overweight","No smoke","High TC","Glucose 100-125",6
"314","Female","59+","NH White","HSG/GED","SBP>=140","Overweight","No smoke","High TC","Glucose>=126",1
"315","Female","59+","NH White","HSG/GED","SBP>=140","Overweight","No smoke","High TC",NA,3
"316","Female","59+","NH White","HSG/GED","SBP>=140","Overweight","No smoke","Normal TC","Glucose<100",5
"317","Female","59+","NH White","HSG/GED","SBP>=140","Overweight","No smoke","Normal TC","Glucose 100-125",2
"318","Female","59+","NH White","HSG/GED","SBP>=140","Overweight","Smoke","High TC","Glucose<100",3
"319","Female","59+","NH White","HSG/GED","SBP>=140","Overweight","Smoke","High TC",NA,1
"320","Female","59+","NH White","HSG/GED","SBP>=140","Overweight","Smoke","Normal TC","Glucose<100",2
"321","Female","59+","NH White","HSG/GED","SBP>=140","Obese","No smoke","High TC","Glucose<100",7
"322","Female","59+","NH White","HSG/GED","SBP>=140","Obese","No smoke","High TC","Glucose 100-125",9
"323","Female","59+","NH White","HSG/GED","SBP>=140","Obese","No smoke","High TC","Glucose>=126",1
"324","Female","59+","NH White","HSG/GED","SBP>=140","Obese","No smoke","High TC",NA,3
"325","Female","59+","NH White","HSG/GED","SBP>=140","Obese","No smoke","Normal TC","Glucose<100",8
"326","Female","59+","NH White","HSG/GED","SBP>=140","Obese","No smoke","Normal TC","Glucose 100-125",7
"327","Female","59+","NH White","HSG/GED","SBP>=140","Obese","No smoke","Normal TC","Glucose>=126",1
"328","Female","59+","NH White","HSG/GED","SBP>=140","Obese","No smoke","Normal TC",NA,2
"329","Female","59+","NH White","HSG/GED","SBP>=140","Obese","No smoke",NA,NA,1
"330","Female","59+","NH White","HSG/GED","SBP>=140","Obese","Smoke","Normal TC","Glucose 100-125",1
"331","Female","59+","NH White","HSG/GED","SBP>=140",NA,"No smoke","High TC","Glucose<100",16
"332","Female","59+","NH White","HSG/GED","SBP>=140",NA,"No smoke","High TC","Glucose 100-125",7
"333","Female","59+","NH White","HSG/GED","SBP>=140",NA,"No smoke","High TC","Glucose>=126",1
"334","Female","59+","NH White","HSG/GED","SBP>=140",NA,"No smoke","High TC",NA,2
"335","Female","59+","NH White","HSG/GED","SBP>=140",NA,"No smoke","Normal TC","Glucose<100",25
"336","Female","59+","NH White","HSG/GED","SBP>=140",NA,"No smoke","Normal TC","Glucose 100-125",9
"337","Female","59+","NH White","HSG/GED","SBP>=140",NA,"No smoke","Normal TC",NA,2
"338","Female","59+","NH White","HSG/GED","SBP>=140",NA,"No smoke",NA,"Glucose<100",5
"339","Female","59+","NH White","HSG/GED","SBP>=140",NA,"No smoke",NA,"Glucose 100-125",3
"340","Female","59+","NH White","HSG/GED","SBP>=140",NA,"No smoke",NA,NA,1
"341","Female","59+","NH White","HSG/GED","SBP>=140",NA,"Smoke","High TC","Glucose<100",1
"342","Female","59+","NH White","HSG/GED","SBP>=140",NA,"Smoke","Normal TC","Glucose<100",4
"343","Female","59+","NH White","HSG/GED","SBP>=140",NA,"Smoke","Normal TC","Glucose 100-125",1
"344","Female","59+","NH White","HSG/GED","SBP>=140",NA,"Smoke",NA,"Glucose<100",1
"345","Female","59+","NH White","HSG/GED","SBP>=140",NA,NA,NA,NA,1
"346","Female","59+","NH White","Some college/TS","SBP 130-139","Underweight","No smoke","High TC","Glucose 100-125",1
"347","Female","59+","NH White","Some college/TS","SBP 130-139","Normal weight","No smoke","High TC","Glucose<100",4
"348","Female","59+","NH White","Some college/TS","SBP 130-139","Normal weight","No smoke","High TC",NA,1
"349","Female","59+","NH White","Some college/TS","SBP 130-139","Normal weight","No smoke","Normal TC","Glucose<100",5
"350","Female","59+","NH White","Some college/TS","SBP 130-139","Normal weight","No smoke","Normal TC","Glucose 100-125",3
"351","Female","59+","NH White","Some college/TS","SBP 130-139","Normal weight","No smoke","Normal TC",NA,1
"352","Female","59+","NH White","Some college/TS","SBP 130-139","Normal weight","Smoke","High TC",NA,1
"353","Female","59+","NH White","Some college/TS","SBP 130-139","Normal weight","Smoke","Normal TC","Glucose<100",1
"354","Female","59+","NH White","Some college/TS","SBP 130-139","Normal weight","Smoke","Normal TC","Glucose 100-125",1
"355","Female","59+","NH White","Some college/TS","SBP 130-139","Normal weight","Smoke","Normal TC",NA,2
"356","Female","59+","NH White","Some college/TS","SBP 130-139","Overweight","No smoke","High TC","Glucose<100",5
"357","Female","59+","NH White","Some college/TS","SBP 130-139","Overweight","No smoke","High TC","Glucose 100-125",2
"358","Female","59+","NH White","Some college/TS","SBP 130-139","Overweight","No smoke","High TC","Glucose>=126",1
"359","Female","59+","NH White","Some college/TS","SBP 130-139","Overweight","No smoke","High TC",NA,2
"360","Female","59+","NH White","Some college/TS","SBP 130-139","Overweight","No smoke","Normal TC","Glucose<100",4
"361","Female","59+","NH White","Some college/TS","SBP 130-139","Overweight","No smoke","Normal TC","Glucose 100-125",5
"362","Female","59+","NH White","Some college/TS","SBP 130-139","Overweight","No smoke","Normal TC",NA,2
"363","Female","59+","NH White","Some college/TS","SBP 130-139","Overweight","No smoke",NA,"Glucose 100-125",2
"364","Female","59+","NH White","Some college/TS","SBP 130-139","Overweight","Smoke","High TC","Glucose<100",1
"365","Female","59+","NH White","Some college/TS","SBP 130-139","Overweight","Smoke","High TC","Glucose 100-125",1
"366","Female","59+","NH White","Some college/TS","SBP 130-139","Overweight","Smoke","High TC",NA,1
"367","Female","59+","NH White","Some college/TS","SBP 130-139","Overweight","Smoke","Normal TC","Glucose<100",1
"368","Female","59+","NH White","Some college/TS","SBP 130-139","Overweight","Smoke","Normal TC",NA,2
"369","Female","59+","NH White","Some college/TS","SBP 130-139","Obese","No smoke","High TC","Glucose<100",9
"370","Female","59+","NH White","Some college/TS","SBP 130-139","Obese","No smoke","High TC","Glucose 100-125",6
"371","Female","59+","NH White","Some college/TS","SBP 130-139","Obese","No smoke","High TC","Glucose>=126",1
"372","Female","59+","NH White","Some college/TS","SBP 130-139","Obese","No smoke","High TC",NA,1
"373","Female","59+","NH White","Some college/TS","SBP 130-139","Obese","No smoke","Normal TC","Glucose<100",8
"374","Female","59+","NH White","Some college/TS","SBP 130-139","Obese","No smoke","Normal TC","Glucose 100-125",9
"375","Female","59+","NH White","Some college/TS","SBP 130-139","Obese","No smoke","Normal TC",NA,3
"376","Female","59+","NH White","Some college/TS","SBP 130-139","Obese","No smoke",NA,"Glucose>=126",1
"377","Female","59+","NH White","Some college/TS","SBP 130-139","Obese","Smoke","High TC","Glucose<100",2
"378","Female","59+","NH White","Some college/TS","SBP 130-139","Obese","Smoke","High TC","Glucose 100-125",2
"379","Female","59+","NH White","Some college/TS","SBP 130-139","Obese","Smoke","Normal TC","Glucose<100",1
"380","Female","59+","NH White","Some college/TS","SBP 130-139","Obese","Smoke","Normal TC","Glucose 100-125",1
"381","Female","59+","NH White","Some college/TS","SBP 130-139",NA,"No smoke","High TC","Glucose<100",20
"382","Female","59+","NH White","Some college/TS","SBP 130-139",NA,"No smoke","High TC","Glucose 100-125",4
"383","Female","59+","NH White","Some college/TS","SBP 130-139",NA,"No smoke","High TC",NA,3
"384","Female","59+","NH White","Some college/TS","SBP 130-139",NA,"No smoke","Normal TC","Glucose<100",32
"385","Female","59+","NH White","Some college/TS","SBP 130-139",NA,"No smoke","Normal TC","Glucose 100-125",18
"386","Female","59+","NH White","Some college/TS","SBP 130-139",NA,"No smoke","Normal TC",NA,3
"387","Female","59+","NH White","Some college/TS","SBP 130-139",NA,"No smoke",NA,"Glucose<100",2
"388","Female","59+","NH White","Some college/TS","SBP 130-139",NA,"No smoke",NA,"Glucose 100-125",1
"389","Female","59+","NH White","Some college/TS","SBP 130-139",NA,"No smoke",NA,NA,1
"390","Female","59+","NH White","Some college/TS","SBP 130-139",NA,"Smoke","High TC","Glucose<100",1
"391","Female","59+","NH White","Some college/TS","SBP 130-139",NA,"Smoke","Normal TC","Glucose<100",1
"392","Female","59+","NH White","Some college/TS","SBP 130-139",NA,"Smoke","Normal TC","Glucose 100-125",1
"393","Female","59+","NH White","Some college/TS","SBP>=140","Underweight","No smoke","High TC","Glucose<100",1
"394","Female","59+","NH White","Some college/TS","SBP>=140","Underweight","Smoke","High TC","Glucose<100",1
"395","Female","59+","NH White","Some college/TS","SBP>=140","Normal weight","No smoke","High TC","Glucose<100",16
"396","Female","59+","NH White","Some college/TS","SBP>=140","Normal weight","No smoke","High TC","Glucose 100-125",6
"397","Female","59+","NH White","Some college/TS","SBP>=140","Normal weight","No smoke","Normal TC","Glucose<100",12
"398","Female","59+","NH White","Some college/TS","SBP>=140","Normal weight","No smoke","Normal TC","Glucose 100-125",3
"399","Female","59+","NH White","Some college/TS","SBP>=140","Normal weight","No smoke","Normal TC",NA,2
"400","Female","59+","NH White","Some college/TS","SBP>=140","Normal weight","Smoke","High TC","Glucose 100-125",1
"401","Female","59+","NH White","Some college/TS","SBP>=140","Normal weight","Smoke","High TC",NA,1
"402","Female","59+","NH White","Some college/TS","SBP>=140","Normal weight","Smoke","Normal TC","Glucose<100",2
"403","Female","59+","NH White","Some college/TS","SBP>=140","Normal weight","Smoke","Normal TC","Glucose 100-125",2
"404","Female","59+","NH White","Some college/TS","SBP>=140","Overweight","No smoke","High TC","Glucose<100",22
"405","Female","59+","NH White","Some college/TS","SBP>=140","Overweight","No smoke","High TC","Glucose 100-125",8
"406","Female","59+","NH White","Some college/TS","SBP>=140","Overweight","No smoke","High TC","Glucose>=126",3
"407","Female","59+","NH White","Some college/TS","SBP>=140","Overweight","No smoke","High TC",NA,4
"408","Female","59+","NH White","Some college/TS","SBP>=140","Overweight","No smoke","Normal TC","Glucose<100",10
"409","Female","59+","NH White","Some college/TS","SBP>=140","Overweight","No smoke","Normal TC","Glucose 100-125",11
"410","Female","59+","NH White","Some college/TS","SBP>=140","Overweight","No smoke","Normal TC","Glucose>=126",1
"411","Female","59+","NH White","Some college/TS","SBP>=140","Overweight","Smoke","High TC","Glucose<100",1
"412","Female","59+","NH White","Some college/TS","SBP>=140","Overweight","Smoke","High TC","Glucose 100-125",2
"413","Female","59+","NH White","Some college/TS","SBP>=140","Overweight","Smoke","High TC","Glucose>=126",1
"414","Female","59+","NH White","Some college/TS","SBP>=140","Overweight","Smoke","Normal TC","Glucose<100",1
"415","Female","59+","NH White","Some college/TS","SBP>=140","Overweight","Smoke","Normal TC","Glucose 100-125",1
"416","Female","59+","NH White","Some college/TS","SBP>=140","Obese","No smoke","High TC","Glucose<100",24
"417","Female","59+","NH White","Some college/TS","SBP>=140","Obese","No smoke","High TC","Glucose 100-125",22
"418","Female","59+","NH White","Some college/TS","SBP>=140","Obese","No smoke","High TC","Glucose>=126",3
"419","Female","59+","NH White","Some college/TS","SBP>=140","Obese","No smoke","High TC",NA,1
"420","Female","59+","NH White","Some college/TS","SBP>=140","Obese","No smoke","Normal TC","Glucose<100",23
"421","Female","59+","NH White","Some college/TS","SBP>=140","Obese","No smoke","Normal TC","Glucose 100-125",24
"422","Female","59+","NH White","Some college/TS","SBP>=140","Obese","No smoke","Normal TC","Glucose>=126",2
